path,item_type,size_bytes,file_count,sha256,hash_scope,unreadable_file_count,git_status,first_known_use,last_known_use,imports_references,cli_references,makefile_references,test_references,documentation_references,generated_by,duplicate_group,classification,reason,deletion_safety,regeneration_method,provenance_importance
tests/fixtures/runtime_ml_feature_pack/enable_disable_04d7a50f192840eebd172fe5fcf30254,directory,3368,3,743a1dd91b3540da7b2c2521601f60ee079b3aab6d26bb8c9e5bbf464dd094bd,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,4052ac8e92579333649bd6e1743baef607f0bf949806866610fefe4c45f59c6c;b37cc34c4288c0a78c1234a94650089fc08f90ea8e4beaf85eb423608cf1a3e0,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/enable_disable_0ed6f73955a342a496d6ac2e3ada2399,directory,3368,3,30593f749392ac6481d20f66c58f81ab1d799da592094322077b26bba784208a,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,4052ac8e92579333649bd6e1743baef607f0bf949806866610fefe4c45f59c6c;b37cc34c4288c0a78c1234a94650089fc08f90ea8e4beaf85eb423608cf1a3e0,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/enable_disable_2a0be7d307b64d6799a329d46c222af4,directory,3368,3,bcfd8b21d823407385241d80564c5a73a2ed42d7f80fea2b90e9b252925a6c8e,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,4052ac8e92579333649bd6e1743baef607f0bf949806866610fefe4c45f59c6c;b37cc34c4288c0a78c1234a94650089fc08f90ea8e4beaf85eb423608cf1a3e0,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/enable_disable_2ea9da8c09cb485fbd77212e21b0b351,directory,3368,3,fe06b8636f1d4a2cd297b8f411d6c350cc4763280823d975d1c6fef459eb1e83,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,4052ac8e92579333649bd6e1743baef607f0bf949806866610fefe4c45f59c6c;b37cc34c4288c0a78c1234a94650089fc08f90ea8e4beaf85eb423608cf1a3e0,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/enable_disable_3713ad1cfafd4e45868309a5fdb99983,directory,3368,3,7b022f5888ea54a4b61b7a6b106c96fb7ab215ab0b4c4151f0c08c9dc3e5eace,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,4052ac8e92579333649bd6e1743baef607f0bf949806866610fefe4c45f59c6c;b37cc34c4288c0a78c1234a94650089fc08f90ea8e4beaf85eb423608cf1a3e0,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/enable_disable_48b96e7f180d4ff8807878b6f492bbde,directory,3368,3,0f4b9546c68672a313d29ee2041a016a5de2eb696d40dcdac061fdb4aad312cc,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,4052ac8e92579333649bd6e1743baef607f0bf949806866610fefe4c45f59c6c;b37cc34c4288c0a78c1234a94650089fc08f90ea8e4beaf85eb423608cf1a3e0,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/enable_disable_48eb58efef43409199af74c62904095f,directory,3368,3,a757083b91918a02226fd527de0b915fa43c92c1e229acef7032c94db91ff2ab,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,4052ac8e92579333649bd6e1743baef607f0bf949806866610fefe4c45f59c6c;b37cc34c4288c0a78c1234a94650089fc08f90ea8e4beaf85eb423608cf1a3e0,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/enable_disable_54b702745baf444aa7a0e70b8fd4eda9,directory,3368,3,f55a2fa1e3fb679a455c4967337388e834eda69c964ba58ae3ca8b3266fb5e26,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,4052ac8e92579333649bd6e1743baef607f0bf949806866610fefe4c45f59c6c;b37cc34c4288c0a78c1234a94650089fc08f90ea8e4beaf85eb423608cf1a3e0,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/enable_disable_5d58209bc3114d45b592a376b20ff0e3,directory,3368,3,d62c6abf04b0028324db9b7de3931e0ef63f818da0c52c87853ed43436d09116,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,4052ac8e92579333649bd6e1743baef607f0bf949806866610fefe4c45f59c6c;b37cc34c4288c0a78c1234a94650089fc08f90ea8e4beaf85eb423608cf1a3e0,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/enable_disable_6b6e9ed0d50343c9b57608730f38214f,directory,3368,3,d0c6f8548b19c4e09bc5cf622b67a9841b5ac2c1ceb888e9b87cbd49bf773135,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,4052ac8e92579333649bd6e1743baef607f0bf949806866610fefe4c45f59c6c;b37cc34c4288c0a78c1234a94650089fc08f90ea8e4beaf85eb423608cf1a3e0,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/enable_disable_7968698c58a545a2a56fd4ac9a3e1a5d,directory,3368,3,1a7c78f0fc01c3ac7dd595445414641e833356dbc01ebe8b99b6a08a4698097e,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,4052ac8e92579333649bd6e1743baef607f0bf949806866610fefe4c45f59c6c;b37cc34c4288c0a78c1234a94650089fc08f90ea8e4beaf85eb423608cf1a3e0,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/enable_disable_7da125dd7018467097189bea37287726,directory,3368,3,ccfc3c9f073e7c71b0fae99f450c543ff9aa52bad28e7271827e2432aa8da76c,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,4052ac8e92579333649bd6e1743baef607f0bf949806866610fefe4c45f59c6c;b37cc34c4288c0a78c1234a94650089fc08f90ea8e4beaf85eb423608cf1a3e0,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/enable_disable_7e30998c6fd5466fb568e7a91d04d61e,directory,3368,3,b6cd7f6742598c393007b136fb4ff3614ba058e7248b47d140f8bafdfb75c9e1,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,4052ac8e92579333649bd6e1743baef607f0bf949806866610fefe4c45f59c6c;b37cc34c4288c0a78c1234a94650089fc08f90ea8e4beaf85eb423608cf1a3e0,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/enable_disable_806da4b03aae418197cc243cb2416b5e,directory,3368,3,e7e3de6988056942eea3c997d34d4b6f0bb042771d33c30aa4ad8dcd7a66eb5f,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,4052ac8e92579333649bd6e1743baef607f0bf949806866610fefe4c45f59c6c;b37cc34c4288c0a78c1234a94650089fc08f90ea8e4beaf85eb423608cf1a3e0,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/enable_disable_849fd52b664545d8919d6b729284aaa1,directory,3368,3,169b58244d2959c46e01c60481239040c1bd93e441b70cee18df1d84d146b5a5,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,4052ac8e92579333649bd6e1743baef607f0bf949806866610fefe4c45f59c6c;b37cc34c4288c0a78c1234a94650089fc08f90ea8e4beaf85eb423608cf1a3e0,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/enable_disable_8d4b9fc9e8734dba849e898ebfa74beb,directory,3368,3,71bd56d6c53db27e5d481a754e40a97b7c9fcae468d89afc588b57b93b79c1f5,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,4052ac8e92579333649bd6e1743baef607f0bf949806866610fefe4c45f59c6c;b37cc34c4288c0a78c1234a94650089fc08f90ea8e4beaf85eb423608cf1a3e0,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/enable_disable_8e85c0765b864f59bc7d3f631f0f899e,directory,3368,3,f3ada203f7dc83ce91c52db0cc16de5cc7da63e837bf7101c1213177bef4830c,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,4052ac8e92579333649bd6e1743baef607f0bf949806866610fefe4c45f59c6c;b37cc34c4288c0a78c1234a94650089fc08f90ea8e4beaf85eb423608cf1a3e0,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
