implementation_id,clock_period_ns,physical_seed,workload_fault_trace,fault_model,logical_physical_mapping,interleaving_factor,enumerated_events,corrected_probability,residual_sdc_probability,due_probability,unit,source_artifact,source_field,evidence_class,calculation,validation_status
hsiao-generated-combinational-72-64-v1,NOT_APPLICABLE,NOT_APPLICABLE,triple_adjacent,triple_adjacent,reverse,2,144,0.0,0.0,1.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration hsiao/triple_adjacent/reverse/I=2,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
hsiao-generated-combinational-72-64-v1,NOT_APPLICABLE,NOT_APPLICABLE,triple_adjacent,triple_adjacent,reverse,4,288,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration hsiao/triple_adjacent/reverse/I=4,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
hsiao-generated-combinational-72-64-v1,NOT_APPLICABLE,NOT_APPLICABLE,triple_adjacent,triple_adjacent,stride_5,1,72,0.0,0.6388888888888888,0.3611111111111111,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration hsiao/triple_adjacent/stride_5/I=1,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
hsiao-generated-combinational-72-64-v1,NOT_APPLICABLE,NOT_APPLICABLE,triple_adjacent,triple_adjacent,stride_5,2,144,0.0,0.0,1.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration hsiao/triple_adjacent/stride_5/I=2,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
hsiao-generated-combinational-72-64-v1,NOT_APPLICABLE,NOT_APPLICABLE,triple_adjacent,triple_adjacent,stride_5,4,288,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration hsiao/triple_adjacent/stride_5/I=4,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,single_random,single_random,identity,1,78,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/single_random/identity/I=1,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,single_random,single_random,identity,2,78,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/single_random/identity/I=2,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,single_random,single_random,identity,4,78,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/single_random/identity/I=4,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,single_random,single_random,reverse,1,78,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/single_random/reverse/I=1,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,single_random,single_random,reverse,2,78,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/single_random/reverse/I=2,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,single_random,single_random,reverse,4,78,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/single_random/reverse/I=4,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,single_random,single_random,stride_5,1,78,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/single_random/stride_5/I=1,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,single_random,single_random,stride_5,2,78,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/single_random/stride_5/I=2,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,single_random,single_random,stride_5,4,78,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/single_random/stride_5/I=4,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,double_random,double_random,identity,1,3003,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/double_random/identity/I=1,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,double_random,double_random,identity,2,3003,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/double_random/identity/I=2,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,double_random,double_random,identity,4,3003,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/double_random/identity/I=4,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,double_random,double_random,reverse,1,3003,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/double_random/reverse/I=1,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,double_random,double_random,reverse,2,3003,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/double_random/reverse/I=2,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,double_random,double_random,reverse,4,3003,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/double_random/reverse/I=4,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,double_random,double_random,stride_5,1,3003,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/double_random/stride_5/I=1,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,double_random,double_random,stride_5,2,3003,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/double_random/stride_5/I=2,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,double_random,double_random,stride_5,4,3003,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/double_random/stride_5/I=4,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,double_adjacent,double_adjacent,identity,1,78,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/double_adjacent/identity/I=1,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,double_adjacent,double_adjacent,identity,2,156,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/double_adjacent/identity/I=2,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,double_adjacent,double_adjacent,identity,4,312,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/double_adjacent/identity/I=4,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,double_adjacent,double_adjacent,reverse,1,78,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/double_adjacent/reverse/I=1,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,double_adjacent,double_adjacent,reverse,2,156,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/double_adjacent/reverse/I=2,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,double_adjacent,double_adjacent,reverse,4,312,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/double_adjacent/reverse/I=4,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,double_adjacent,double_adjacent,stride_5,1,78,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/double_adjacent/stride_5/I=1,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,double_adjacent,double_adjacent,stride_5,2,156,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/double_adjacent/stride_5/I=2,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,double_adjacent,double_adjacent,stride_5,4,312,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/double_adjacent/stride_5/I=4,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,triple_random,triple_random,identity,1,76076,0.0,0.18113465481886534,0.8188653451811346,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/triple_random/identity/I=1,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,triple_random,triple_random,identity,2,76076,0.0,0.18113465481886534,0.8188653451811346,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/triple_random/identity/I=2,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,triple_random,triple_random,identity,4,76076,0.0,0.18113465481886534,0.8188653451811346,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/triple_random/identity/I=4,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,triple_random,triple_random,reverse,1,76076,0.0,0.18113465481886534,0.8188653451811346,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/triple_random/reverse/I=1,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,triple_random,triple_random,reverse,2,76076,0.0,0.18113465481886534,0.8188653451811346,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/triple_random/reverse/I=2,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,triple_random,triple_random,reverse,4,76076,0.0,0.18113465481886534,0.8188653451811346,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/triple_random/reverse/I=4,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,triple_random,triple_random,stride_5,1,76076,0.0,0.18113465481886534,0.8188653451811346,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/triple_random/stride_5/I=1,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,triple_random,triple_random,stride_5,2,76076,0.0,0.18113465481886534,0.8188653451811346,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/triple_random/stride_5/I=2,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,triple_random,triple_random,stride_5,4,76076,0.0,0.18113465481886534,0.8188653451811346,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/triple_random/stride_5/I=4,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,triple_adjacent,triple_adjacent,identity,1,78,0.0,0.0,1.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/triple_adjacent/identity/I=1,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,triple_adjacent,triple_adjacent,identity,2,156,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/triple_adjacent/identity/I=2,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,triple_adjacent,triple_adjacent,identity,4,312,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/triple_adjacent/identity/I=4,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,triple_adjacent,triple_adjacent,reverse,1,78,0.0,0.0,1.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/triple_adjacent/reverse/I=1,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,triple_adjacent,triple_adjacent,reverse,2,156,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/triple_adjacent/reverse/I=2,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,triple_adjacent,triple_adjacent,reverse,4,312,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/triple_adjacent/reverse/I=4,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,triple_adjacent,triple_adjacent,stride_5,1,78,0.0,0.0641025641025641,0.9358974358974359,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/triple_adjacent/stride_5/I=1,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,triple_adjacent,triple_adjacent,stride_5,2,156,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/triple_adjacent/stride_5/I=2,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
shortened-bch-78-64-t2-v1-rtl-syndrome-chien-v1,NOT_APPLICABLE,NOT_APPLICABLE,triple_adjacent,triple_adjacent,stride_5,4,312,1.0,0.0,0.0,dimensionless conditional probability per injected event,docs/date2027/rigour_gate_02/CANONICAL_CODE_SPECS.json; exact Gate-03R decoder identities,exact enumeration bch78/triple_adjacent/stride_5/I=4,DERIVED,exhaustive error-mask enumeration; adjacent bursts distributed cyclically across the interleaving stripe,PASS
